"","seqnames","start","end","width","strand","Conc","Conc_none","Conc_Estrogen","Fold","p.value","FDR"
"14097","chr11",68675589,68675779,191,"*",2.88,0.51,3.73,-3.23,0.000497,0.000909
"14098","chr8",101405071,101405258,188,"*",2.81,-0.2,3.72,-3.92,0.000498,0.000911
"14099","chr17",39577426,39577591,166,"*",2.75,0.17,3.63,-3.45,0.000498,0.000911
"14100","chr14",59770037,59770258,222,"*",3.73,2.26,4.44,-2.18,0.000499,0.000912
"14101","chr19",7257084,7257402,319,"*",2.71,-0.2,3.61,-3.81,0.000499,0.000912
"14102","chr12",58807631,58807814,184,"*",2.97,0.71,3.82,-3.11,0.000499,0.000913
"14103","chr7",75588168,75588462,295,"*",4.28,3.01,4.94,-1.94,5e-04,0.000914
"14104","chr9",102334651,102334883,233,"*",3.55,1.92,4.3,-2.38,5e-04,0.000914
"14105","chr2",43265618,43266023,406,"*",4.55,3.19,5.24,-2.06,0.000501,0.000915
"14106","chr18",55464546,55464831,286,"*",2.7,-0.2,3.6,-3.8,0.000501,0.000916
"14107","chr7",142742647,142742898,252,"*",3.3,1.31,4.1,-2.79,0.000501,0.000916
"14108","chr14",62004369,62004613,245,"*",3.9,2.4,4.62,-2.22,0.000501,0.000916
"14109","chr4",77500804,77501016,213,"*",3.23,1.24,4.04,-2.8,0.000502,0.000917
"14110","chr17",59802168,59802546,379,"*",7.13,4.11,8.03,-3.92,0.000502,0.000917
"14111","chr13",49000123,49000328,206,"*",2.7,-0.2,3.6,-3.79,0.000502,0.000918
"14112","chr4",61854869,61855136,268,"*",3.27,1.39,4.06,-2.67,0.000503,0.000919
"14113","chr20",39982628,39982921,294,"*",4.41,3.17,5.06,-1.89,0.000503,0.00092
"14114","chr12",70859840,70860155,316,"*",2.86,-0.2,3.77,-3.96,0.000504,0.000921
"14115","chr2",7160185,7160396,212,"*",2.73,-0.2,3.64,-3.83,0.000504,0.000921
"14116","chrX",115361889,115362080,192,"*",3.32,1.58,4.09,-2.51,0.000505,0.000923
"14117","chr6",158406863,158407237,375,"*",2.99,0.61,3.85,-3.24,0.000506,0.000924
"14118","chr5",152923864,152924128,265,"*",3.45,1.74,4.21,-2.47,0.000507,0.000925
"14119","chr4",84270125,84270345,221,"*",2.91,0.47,3.77,-3.3,0.000509,0.000929
"14120","chr5",43069510,43069746,237,"*",3.41,1.52,4.21,-2.68,0.00051,0.000931
"14121","chr22",39689744,39690086,343,"*",4.28,2.82,4.99,-2.17,0.00051,0.000932
"14122","chr6",108544956,108545240,285,"*",3.73,1.76,4.54,-2.78,0.000512,0.000934
"14123","chr11",65454949,65455203,255,"*",3.41,1.61,4.18,-2.57,0.000512,0.000934
"14124","chr14",91798223,91798468,246,"*",2.76,0.17,3.63,-3.46,0.000512,0.000935
"14125","chr5",174345185,174345483,299,"*",2.89,0.22,3.78,-3.55,0.000512,0.000935
"14126","chr16",71200192,71200492,301,"*",2.72,-0.2,3.62,-3.82,0.000513,0.000936
"14127","chr20",35324009,35324283,275,"*",3.19,1.2,3.99,-2.79,0.000513,0.000937
"14128","chr10",11757955,11758195,241,"*",3.78,2.21,4.51,-2.3,0.000513,0.000937
"14129","chr10",134278649,134279049,401,"*",4.75,3.48,5.42,-1.93,0.000515,0.000939
"14130","chr6",41752444,41752626,183,"*",2.69,-0.2,3.59,-3.78,0.000515,0.00094
"14131","chr5",105218827,105219071,245,"*",2.83,0.26,3.7,-3.44,0.000516,0.000941
"14132","chr17",16981753,16982185,433,"*",5.25,3.81,5.95,-2.14,0.000517,0.000942
"14133","chr11",70107362,70107621,260,"*",3.67,1.86,4.45,-2.59,0.000517,0.000943
"14134","chr3",193930916,193931157,242,"*",3.21,1.22,4.02,-2.8,0.000517,0.000944
"14135","chr11",100646901,100647138,238,"*",3.64,1.8,4.43,-2.62,0.000518,0.000944
"14136","chr14",104093407,104093764,358,"*",3.95,2.17,4.72,-2.55,0.000518,0.000945
"14137","chr8",119890794,119891158,365,"*",4.27,2.85,4.97,-2.11,0.000519,0.000947
"14138","chr15",58625236,58625541,306,"*",3.59,1.93,4.34,-2.41,0.00052,0.000948
"14139","chr3",139831421,139831634,214,"*",3.34,1.59,4.11,-2.52,0.000521,0.00095
"14140","chr7",53024262,53024502,241,"*",3.1,1,3.92,-2.92,0.000521,0.00095
"14141","chr20",10232266,10232449,184,"*",3.08,0.98,3.9,-2.93,0.000521,0.00095
"14142","chr13",20862500,20862668,169,"*",2.72,-0.2,3.62,-3.82,0.000522,0.000951
"14143","chr2",142457379,142457584,206,"*",3.35,1.51,4.13,-2.62,0.000523,0.000954
"14144","chr1",164676293,164676548,256,"*",3.13,0.89,3.97,-3.08,0.000523,0.000954
"14145","chr3",71375842,71376046,205,"*",3.06,0.81,3.9,-3.09,0.000524,0.000955
"14146","chr8",90813543,90813718,176,"*",3.52,1.37,4.34,-2.97,0.000524,0.000956
"14147","chr15",64148045,64148228,184,"*",3.26,1.26,4.07,-2.81,0.000525,0.000957
"14148","chr9",132512529,132512748,220,"*",3.42,1.79,4.17,-2.38,0.000527,0.000961
"14149","chr14",100428524,100428889,366,"*",3.99,2.31,4.74,-2.44,0.000528,0.000963
"14150","chr4",184540537,184541033,497,"*",5.26,3.92,5.95,-2.02,0.000529,0.000963
"14151","chr10",80274753,80274961,209,"*",3.23,1.31,4.02,-2.72,0.000529,0.000964
"14152","chr12",75629845,75630403,559,"*",4.71,3.14,5.45,-2.31,0.000529,0.000965
"14153","chr7",101228332,101228533,202,"*",3.21,1.41,3.98,-2.57,0.00053,0.000965
"14154","chr6",42845452,42845745,294,"*",3.73,2.19,4.45,-2.27,0.00053,0.000965
"14155","chr12",132850401,132850898,498,"*",5.37,4.17,6.02,-1.86,0.00053,0.000966
"14156","chr10",688157,688606,450,"*",3.95,2.31,4.7,-2.39,0.000531,0.000968
"14157","chr5",54872074,54872408,335,"*",4.57,3.37,5.21,-1.84,0.000531,0.000968
"14158","chr1",110115735,110115904,170,"*",2.76,-0.2,3.67,-3.86,0.000531,0.000968
"14159","chr7",141701491,141701679,189,"*",2.76,-0.2,3.67,-3.86,0.000531,0.000968
"14160","chr8",54820343,54820630,288,"*",2.76,-0.2,3.67,-3.86,0.000531,0.000968
"14161","chr1",211909027,211909423,397,"*",4.34,2.98,5.02,-2.04,0.000532,0.000968
"14162","chr6",52783721,52783982,262,"*",3.46,1.7,4.23,-2.53,0.000532,0.000969
"14163","chr10",82258375,82258858,484,"*",4,2.55,4.71,-2.16,0.000533,0.00097
"14164","chr14",96562136,96562614,479,"*",5.32,4.2,5.95,-1.75,0.000533,0.00097
"14165","chr6",109035572,109035745,174,"*",2.88,0.47,3.74,-3.27,0.000533,0.00097
"14166","chr8",19284133,19284337,205,"*",3.03,0.83,3.87,-3.03,0.000535,0.000973
"14167","chr18",29205299,29205602,304,"*",3.79,2.24,4.52,-2.28,0.000535,0.000974
"14168","chr17",46788454,46788673,220,"*",2.7,-0.2,3.6,-3.79,0.000535,0.000974
"14169","chr1",162351244,162351515,272,"*",3.57,1.79,4.35,-2.55,0.000537,0.000977
"14170","chr5",95095461,95095718,258,"*",3.1,0.92,3.93,-3.01,0.000537,0.000977
"14171","chr10",79617131,79617474,344,"*",3.36,1.47,4.16,-2.69,0.000537,0.000977
"14172","chr7",1980153,1980405,253,"*",3.1,0.71,3.95,-3.24,0.000538,0.000979
"14173","chr8",15559991,15560181,191,"*",2.74,-0.2,3.64,-3.83,0.000539,0.00098
"14174","chr11",30820139,30820374,236,"*",3.18,1.2,3.99,-2.79,0.000541,0.000983
"14175","chr10",117468064,117468563,500,"*",4.1,2.62,4.82,-2.2,0.000541,0.000985
"14176","chr19",45242270,45242535,266,"*",3,0.61,3.85,-3.24,0.000542,0.000986
"14177","chr14",37170228,37170674,447,"*",6.14,3.04,7.05,-4.01,0.000542,0.000986
"14178","chr3",172355797,172355978,182,"*",3.32,1.52,4.1,-2.57,0.000542,0.000987
"14179","chr15",37309185,37309427,243,"*",2.79,-0.2,3.7,-3.89,0.000543,0.000987
"14180","chr9",126139617,126139918,302,"*",4.49,2.99,5.2,-2.21,0.000544,0.000989
"14181","chr1",27273456,27273691,236,"*",3.08,0.95,3.9,-2.96,0.000546,0.000993
"14182","chr1",211840592,211840989,398,"*",3.96,2.61,4.65,-2.04,0.000547,0.000995
"14183","chr4",184909151,184909475,325,"*",3.55,1.89,4.3,-2.4,0.000547,0.000995
"14184","chr19",14230471,14230706,236,"*",2.99,0.86,3.81,-2.95,0.000549,0.000998
"14185","chr8",89437218,89437414,197,"*",4.02,2.46,4.75,-2.29,0.00055,0.000999
"14186","chr16",69760693,69760978,286,"*",4.04,2.51,4.76,-2.25,0.00055,0.000999
"14187","chr5",106448673,106448879,207,"*",2.82,-0.2,3.73,-3.92,0.00055,0.000999
"14188","chr13",111892685,111892906,222,"*",2.81,-0.2,3.72,-3.91,0.00055,0.000999
"14189","chr10",4703896,4704233,338,"*",4.36,3.01,5.05,-2.04,0.00055,0.001
"14190","chr10",25617492,25617707,216,"*",2.76,-0.2,3.66,-3.86,0.000551,0.001
"14191","chr8",8157099,8157334,236,"*",2.76,-0.2,3.66,-3.86,0.000551,0.001
"14192","chr4",11557031,11557279,249,"*",3.33,1.59,4.09,-2.5,0.000552,0.001
"14193","chr10",29599386,29599648,263,"*",2.8,-0.2,3.71,-3.91,0.000553,0.001
"14194","chr7",132513560,132513719,160,"*",2.8,-0.2,3.71,-3.91,0.000553,0.001
"14195","chr2",56066412,56066614,203,"*",3.49,1.82,4.24,-2.43,0.000554,0.00101
"14196","chr1",175581460,175581713,254,"*",3.44,1.77,4.2,-2.42,0.000554,0.00101
"14197","chr12",19773287,19773584,298,"*",3.35,1.58,4.12,-2.54,0.000555,0.00101
"14198","chr12",9433444,9433664,221,"*",2.96,-0.2,3.88,-4.07,0.000555,0.00101
"14199","chr7",2567319,2567946,628,"*",5.62,4.29,6.29,-2,0.000555,0.00101
"14200","chr17",9846995,9847211,217,"*",2.7,-0.2,3.6,-3.79,0.000557,0.00101
"14201","chr22",18647429,18647658,230,"*",2.7,-0.2,3.6,-3.79,0.000557,0.00101
"14202","chrX",73657366,73657590,225,"*",3.73,2.23,4.44,-2.21,0.000558,0.00101
"14203","chr5",42099922,42100077,156,"*",2.68,-0.2,3.58,-3.77,0.000558,0.00101
"14204","chr17",38116607,38116785,179,"*",2.86,0.17,3.75,-3.57,0.000558,0.00101
"14205","chr8",99304720,99304956,237,"*",4.27,2.79,4.99,-2.2,0.000559,0.00101
"14206","chr9",77014330,77014691,362,"*",4.7,3.38,5.38,-1.99,0.000559,0.00102
"14207","chr19",6088755,6088921,167,"*",2.68,-0.2,3.57,-3.77,0.00056,0.00102
"14208","chr5",105922495,105922672,178,"*",2.68,-0.2,3.57,-3.77,0.00056,0.00102
"14209","chr13",31601349,31601564,216,"*",2.78,-0.2,3.68,-3.88,0.00056,0.00102
"14210","chr6",168902999,168903177,179,"*",2.64,-0.2,3.54,-3.74,0.000561,0.00102
"14211","chr3",4730063,4730362,300,"*",4.42,3.1,5.09,-1.99,0.000561,0.00102
"14212","chr6",35574049,35574284,236,"*",2.73,-0.2,3.64,-3.83,0.000563,0.00102
"14213","chr7",35213260,35213496,237,"*",2.95,-0.2,3.87,-4.06,0.000563,0.00102
"14214","chr21",42032534,42032737,204,"*",3.58,2,4.32,-2.32,0.000563,0.00102
"14215","chr4",139822393,139822603,211,"*",3.06,0.89,3.89,-3,0.000564,0.00102
"14216","chr10",52231432,52231688,257,"*",2.76,-0.2,3.67,-3.86,0.000565,0.00103
"14217","chr5",137863907,137864220,314,"*",4.78,3.48,5.46,-1.98,0.000565,0.00103
"14218","chr8",136804923,136805153,231,"*",3.36,1.6,4.13,-2.54,0.000565,0.00103
"14219","chr12",25429663,25429926,264,"*",3.7,1.99,4.46,-2.47,0.000566,0.00103
"14220","chr10",48645090,48645284,195,"*",2.75,0.17,3.63,-3.46,0.000567,0.00103
"14221","chr1",100895906,100896261,356,"*",4.38,2.93,5.09,-2.16,0.000568,0.00103
"14222","chr2",187466379,187466704,326,"*",2.94,-0.2,3.86,-4.06,0.000568,0.00103
"14223","chr5",43608626,43608834,209,"*",3.45,1.77,4.2,-2.43,0.000568,0.00103
"14224","chr1",209392247,209392551,305,"*",3.13,0.92,3.97,-3.05,0.000568,0.00103
"14225","chr2",161086143,161086470,328,"*",3.98,2.62,4.67,-2.05,0.000569,0.00103
"14226","chr6",76159452,76159655,204,"*",3.58,2.11,4.29,-2.18,0.00057,0.00103
"14227","chr5",171810327,171810534,208,"*",3.31,1.39,4.1,-2.71,0.00057,0.00103
"14228","chr9",92052308,92052613,306,"*",3.65,2.03,4.4,-2.37,0.000572,0.00104
"14229","chr2",46715215,46715458,244,"*",3.32,1.41,4.12,-2.71,0.000575,0.00104
"14230","chr7",2306533,2306998,466,"*",4.66,3.51,5.29,-1.78,0.000577,0.00105
"14231","chr9",112318354,112318670,317,"*",3.99,2.59,4.69,-2.11,0.000578,0.00105
"14232","chr8",98810892,98811136,245,"*",3.52,1.89,4.27,-2.38,0.000579,0.00105
"14233","chr9",20431535,20431765,231,"*",3.33,1.46,4.12,-2.66,0.00058,0.00105
"14234","chr3",172016151,172016484,334,"*",3.83,2.25,4.57,-2.31,0.000581,0.00105
"14235","chr13",20745503,20745917,415,"*",4.54,3.31,5.19,-1.89,0.000583,0.00106
"14236","chr21",44936815,44936992,178,"*",3.62,2.01,4.36,-2.35,0.000584,0.00106
"14237","chr18",2264573,2264762,190,"*",2.64,-0.2,3.54,-3.74,0.000588,0.00106
"14238","chr21",33394136,33394317,182,"*",2.64,-0.2,3.54,-3.74,0.000588,0.00106
"14239","chr7",121184755,121185244,490,"*",5.16,3.99,5.8,-1.81,0.000588,0.00106
"14240","chr3",12238368,12238555,188,"*",2.91,0.47,3.77,-3.3,0.000589,0.00107
"14241","chr14",95219416,95219629,214,"*",2.74,-0.2,3.64,-3.84,0.000591,0.00107
"14242","chr7",95242608,95242896,289,"*",3.59,1.71,4.37,-2.66,0.000591,0.00107
"14243","chr4",141613822,141614010,189,"*",2.66,-0.2,3.56,-3.75,0.000592,0.00107
"14244","chr2",140072716,140072990,275,"*",3.77,2.3,4.48,-2.18,0.000593,0.00107
"14245","chr5",32331313,32331693,381,"*",4.6,3.31,5.27,-1.96,0.000593,0.00107
"14246","chr1",152878854,152879059,206,"*",2.82,-0.2,3.73,-3.93,0.000594,0.00108
"14247","chr2",208190061,208190292,232,"*",3.86,2.37,4.58,-2.21,0.000595,0.00108
"14248","chr4",47693740,47693950,211,"*",2.73,-0.2,3.63,-3.82,0.000599,0.00108
"14249","chr11",32251098,32251347,250,"*",4.07,2.62,4.77,-2.16,0.000599,0.00108
"14250","chr20",23812745,23812971,227,"*",2.88,-0.2,3.8,-3.99,6e-04,0.00109
"14251","chr10",89008735,89009008,274,"*",2.74,0.26,3.61,-3.34,0.000603,0.00109
"14252","chr11",7625806,7626008,203,"*",3.05,0.77,3.89,-3.12,0.000603,0.00109
"14253","chr15",30048821,30049092,272,"*",3.16,0.61,4.03,-3.42,0.000605,0.00109
"14254","chr7",30667229,30667413,185,"*",2.71,-0.2,3.61,-3.81,0.000606,0.0011
"14255","chr6",170675782,170675985,204,"*",3.31,1.29,4.12,-2.83,0.000608,0.0011
"14256","chr5",178635755,178636012,258,"*",3.23,1.18,4.04,-2.87,0.000609,0.0011
"14257","chr15",44556412,44556620,209,"*",2.89,0.22,3.77,-3.55,0.00061,0.0011
"14258","chr4",123030930,123031148,219,"*",3.8,2.28,4.53,-2.25,0.000611,0.0011
"14259","chr1",39714867,39715116,250,"*",3.7,2.26,4.4,-2.14,0.000611,0.00111
"14260","chr5",61097161,61097342,182,"*",3.42,1.41,4.23,-2.82,0.000612,0.00111
"14261","chr13",19760232,19760498,267,"*",3.02,0.81,3.85,-3.04,0.000613,0.00111
"14262","chr2",106072254,106072434,181,"*",3.19,1.1,4.01,-2.91,0.000614,0.00111
"14263","chrX",100662584,100663035,452,"*",4.32,2.75,5.05,-2.3,0.000614,0.00111
"14264","chr4",171106075,171106315,241,"*",3.49,1.68,4.27,-2.59,0.000614,0.00111
"14265","chr1",96419349,96419712,364,"*",3.01,0.61,3.86,-3.25,0.000616,0.00111
"14266","chr3",30946687,30947094,408,"*",4.25,2.86,4.94,-2.09,0.000616,0.00111
"14267","chr5",373156,373566,411,"*",4.72,3.1,5.46,-2.36,0.000616,0.00111
"14268","chr7",87856301,87856803,503,"*",5.76,4.63,6.39,-1.76,0.000617,0.00111
"14269","chr14",69924128,69924464,337,"*",4.64,3.16,5.35,-2.19,0.000617,0.00112
"14270","chr5",113070931,113071172,242,"*",3.45,1.66,4.23,-2.57,0.000617,0.00112
"14271","chr11",85498903,85499186,284,"*",3.3,1.39,4.09,-2.7,0.000619,0.00112
"14272","chr6",41585815,41586012,198,"*",3.28,1.56,4.04,-2.48,0.00062,0.00112
"14273","chr13",25689186,25689396,211,"*",5.32,3.98,6.01,-2.03,0.000621,0.00112
"14274","chr4",125211920,125212175,256,"*",3.26,1.52,4.02,-2.5,0.000622,0.00112
"14275","chr16",2756175,2756429,255,"*",3.49,1.6,4.28,-2.68,0.000622,0.00112
"14276","chr11",94321547,94321787,241,"*",3.04,1.08,3.84,-2.76,0.000623,0.00112
"14277","chr2",127842772,127843145,374,"*",3.75,1.95,4.53,-2.58,0.000623,0.00112
"14278","chr13",32596377,32596718,342,"*",3.59,2.08,4.32,-2.24,0.000626,0.00113
"14279","chr18",19019442,19019653,212,"*",2.78,-0.2,3.69,-3.88,0.000626,0.00113
"14280","chr20",38503237,38503488,252,"*",4.54,3.17,5.23,-2.05,0.000626,0.00113
"14281","chr13",47113918,47114134,217,"*",3.57,1.85,4.33,-2.48,0.000626,0.00113
"14282","chr5",58657345,58657866,522,"*",4.44,3.01,5.14,-2.13,0.000627,0.00113
"14283","chr6",7680906,7681098,193,"*",2.73,-0.2,3.63,-3.83,0.000627,0.00113
"14284","chr9",19411386,19411569,184,"*",3.33,1.43,4.13,-2.7,0.000628,0.00113
"14285","chr11",65710119,65710272,154,"*",2.76,0.17,3.63,-3.46,0.000628,0.00113
"14286","chr15",81035550,81035960,411,"*",5.37,4.2,6.01,-1.81,0.000629,0.00114
"14287","chr16",29794853,29795165,313,"*",3.58,1.94,4.33,-2.38,0.00063,0.00114
"14288","chr3",72677087,72677631,545,"*",5.83,4.71,6.46,-1.75,0.00063,0.00114
"14289","chr3",73862561,73863032,472,"*",4.94,3.6,5.62,-2.02,0.000631,0.00114
"14290","chr12",125044096,125044407,312,"*",3.86,2.3,4.59,-2.29,0.000631,0.00114
"14291","chr4",40257447,40257705,259,"*",3.63,2.15,4.35,-2.2,0.000632,0.00114
"14292","chr8",102619864,102620463,600,"*",5.73,4.59,6.36,-1.76,0.000632,0.00114
"14293","chr3",53272338,53272607,270,"*",3.27,1.43,4.05,-2.62,0.000633,0.00114
"14294","chr2",130715473,130715773,301,"*",3.96,2.58,4.66,-2.08,0.000634,0.00114
"14295","chr10",1311048,1311404,357,"*",5.69,4.49,6.33,-1.84,0.000635,0.00115
"14296","chr4",87362654,87363045,392,"*",4.17,2.84,4.85,-2.01,0.000635,0.00115
"14297","chr15",101270906,101271112,207,"*",3.04,0.47,3.91,-3.45,0.000635,0.00115
"14298","chr5",113092584,113092804,221,"*",2.79,-0.2,3.7,-3.89,0.000635,0.00115
"14299","chr6",101565240,101565517,278,"*",4.32,2.91,5.02,-2.11,0.000636,0.00115
"14300","chr20",30914907,30915110,204,"*",2.92,-0.2,3.84,-4.03,0.000636,0.00115
"14301","chr3",79921719,79921896,178,"*",3.38,1.77,4.12,-2.35,0.000637,0.00115
"14302","chr3",181568585,181569498,914,"*",6.27,5.17,6.89,-1.72,0.000638,0.00115
"14303","chrX",44288574,44288841,268,"*",3.28,1.56,4.04,-2.48,0.000639,0.00115
"14304","chr16",46936343,46936607,265,"*",2.92,0.22,3.81,-3.59,0.000639,0.00115
"14305","chr3",42207539,42207745,207,"*",2.66,-0.2,3.56,-3.75,0.00064,0.00115
"14306","chrX",37891205,37891406,202,"*",2.66,-0.2,3.56,-3.75,0.00064,0.00115
"14307","chr11",57500893,57501106,214,"*",2.92,0.78,3.74,-2.97,0.000641,0.00116
"14308","chr12",122916129,122916436,308,"*",3.75,2.34,4.45,-2.11,0.000642,0.00116
"14309","chr5",137169151,137169473,323,"*",4.51,3.22,5.18,-1.96,0.000643,0.00116
"14310","chr22",37575052,37575344,293,"*",3.08,0.71,3.93,-3.22,0.000643,0.00116
"14311","chr1",230893582,230894300,719,"*",5.2,3.91,5.87,-1.96,0.000645,0.00116
"14312","chr4",25569780,25570209,430,"*",3.78,2.16,4.52,-2.36,0.000646,0.00116
"14313","chr17",70179348,70179524,177,"*",2.64,-0.2,3.53,-3.73,0.000646,0.00116
"14314","chr16",17575691,17575911,221,"*",3.87,2.54,4.56,-2.02,0.000647,0.00117
"14315","chr10",18899479,18899854,376,"*",3.11,1.03,3.93,-2.9,0.000647,0.00117
"14316","chr10",80748634,80748813,180,"*",2.65,-0.2,3.54,-3.74,0.000648,0.00117
"14317","chr5",123155369,123155723,355,"*",3,0.89,3.82,-2.93,0.00065,0.00117
"14318","chrX",17309697,17310036,340,"*",4.79,3.46,5.47,-2,0.00065,0.00117
"14319","chr15",96595509,96595700,192,"*",3.03,0.71,3.87,-3.16,0.00065,0.00117
"14320","chr11",63332486,63332755,270,"*",4.33,2.74,5.07,-2.32,0.000651,0.00117
"14321","chr5",54920788,54921002,215,"*",2.75,-0.2,3.65,-3.85,0.000651,0.00117
"14322","chr1",169479761,169480184,424,"*",4.69,1.5,5.61,-4.11,0.000654,0.00118
"14323","chr3",113255404,113256261,858,"*",5.39,4.28,6.01,-1.73,0.000655,0.00118
"14324","chr7",129517103,129517364,262,"*",2.68,-0.2,3.58,-3.77,0.000655,0.00118
"14325","chr3",11992049,11992477,429,"*",4.45,2.9,5.18,-2.28,0.000656,0.00118
"14326","chr21",40467110,40467374,265,"*",4.34,3.01,5.03,-2.02,0.000657,0.00118
"14327","chr5",82227,82615,389,"*",4.25,2.79,4.97,-2.17,0.000657,0.00118
"14328","chr3",25610127,25610298,172,"*",2.99,0.89,3.82,-2.93,0.000657,0.00118
"14329","chr6",53191608,53191851,244,"*",3.93,2.59,4.62,-2.02,0.000658,0.00118
"14330","chr6",149085803,149086055,253,"*",2.76,-0.2,3.67,-3.86,0.000659,0.00118
"14331","chr4",118057217,118057510,294,"*",3.95,2.5,4.66,-2.16,0.000659,0.00119
"14332","chrX",77686613,77686877,265,"*",2.69,-0.2,3.59,-3.79,0.000662,0.00119
"14333","chr5",135558713,135558981,269,"*",4.1,2.64,4.81,-2.17,0.000662,0.00119
"14334","chr14",65722089,65722302,214,"*",3.28,1.49,4.05,-2.56,0.000663,0.00119
"14335","chr10",1474453,1474748,296,"*",3.27,1.18,4.09,-2.91,0.000663,0.00119
"14336","chr12",4845171,4845484,314,"*",4.42,3.11,5.1,-1.99,0.000663,0.00119
"14337","chr11",85541915,85542583,669,"*",6.05,4.84,6.7,-1.86,0.000664,0.00119
"14338","chr12",94451573,94451861,289,"*",3.9,2.59,4.57,-1.99,0.000664,0.00119
"14339","chr3",16099384,16099760,377,"*",4.03,2.48,4.76,-2.28,0.000664,0.00119
"14340","chr5",93721633,93721818,186,"*",2.78,0.22,3.65,-3.43,0.000664,0.00119
"14341","chr7",135336656,135336924,269,"*",2.8,-0.2,3.7,-3.9,0.000664,0.00119
"14342","chr10",114062236,114062422,187,"*",2.61,-0.2,3.51,-3.7,0.000665,0.0012
"14343","chr1",35297814,35298043,230,"*",3.2,1.2,4,-2.81,0.000665,0.0012
"14344","chrX",67674326,67674630,305,"*",4.12,2.68,4.83,-2.15,0.000665,0.0012
"14345","chr12",109716715,109716956,242,"*",2.64,-0.2,3.53,-3.73,0.000665,0.0012
"14346","chr1",10891093,10891307,215,"*",2.94,0.74,3.77,-3.03,0.000667,0.0012
"14347","chr2",49227832,49228331,500,"*",4.53,3.34,5.17,-1.83,0.000668,0.0012
"14348","chr21",46293896,46294187,292,"*",3.55,1.91,4.3,-2.39,0.000668,0.0012
"14349","chr15",26105589,26105770,182,"*",2.62,-0.2,3.52,-3.71,0.000669,0.0012
"14350","chr15",28050987,28051227,241,"*",3.2,1.33,3.99,-2.66,0.000669,0.0012
"14351","chr11",13064496,13064780,285,"*",3.37,1.69,4.13,-2.43,0.00067,0.0012
"14352","chr3",195624084,195624531,448,"*",4.13,2.77,4.82,-2.04,0.00067,0.0012
"14353","chr1",10543178,10543386,209,"*",2.62,-0.2,3.51,-3.71,0.00067,0.0012
"14354","chr10",107457337,107457523,187,"*",2.67,-0.2,3.57,-3.76,0.00067,0.0012
"14355","chr9",73292344,73292919,576,"*",4.54,3.19,5.22,-2.03,0.00067,0.0012
"14356","chr12",122516218,122516666,449,"*",4.61,3.14,5.32,-2.18,0.000671,0.00121
"14357","chr1",217748091,217748262,172,"*",3.13,0.54,4.01,-3.46,0.000674,0.00121
"14358","chr2",64554423,64554613,191,"*",3.17,1.24,3.96,-2.72,0.000674,0.00121
"14359","chr2",60029054,60029440,387,"*",4.29,3.02,4.96,-1.94,0.000675,0.00121
"14360","chr22",37585904,37586158,255,"*",3.33,1.45,4.12,-2.67,0.000676,0.00121
"14361","chr3",111300891,111301267,377,"*",4.38,3.17,5.03,-1.86,0.000677,0.00122
"14362","chr10",27208598,27208882,285,"*",2.66,-0.2,3.56,-3.76,0.000677,0.00122
"14363","chr9",117315012,117315225,214,"*",3.45,1.79,4.21,-2.42,0.000679,0.00122
"14364","chr6",12781103,12781286,184,"*",2.91,0.61,3.75,-3.14,0.00068,0.00122
"14365","chr10",94559724,94559965,242,"*",3.53,1.97,4.26,-2.29,0.00068,0.00122
"14366","chr10",116311141,116311428,288,"*",3.68,2.31,4.38,-2.07,0.00068,0.00122
"14367","chr17",37310402,37310677,276,"*",2.88,0.22,3.76,-3.54,0.000682,0.00122
"14368","chr16",76171857,76172323,467,"*",5.29,4.05,5.95,-1.9,0.000682,0.00122
"14369","chr7",116082095,116082518,424,"*",5.37,3.97,6.07,-2.1,0.000682,0.00122
"14370","chr6",158760248,158760521,274,"*",3.63,1.76,4.42,-2.66,0.000683,0.00123
"14371","chr1",202112120,202112454,335,"*",3.57,1.63,4.37,-2.75,0.000684,0.00123
