"","seqnames","start","end","width","strand","Conc","Conc_none","Conc_Estrogen","Fold","p.value","FDR"
"9202","chr1",21306797,21306999,203,"*",2.53,2.25,2.77,-0.52,0.499,0.84
"9203","chr11",34274197,34274719,523,"*",2.45,2.11,2.73,-0.62,0.499,0.84
"9204","chr19",47723080,47723407,328,"*",1.93,1.48,2.26,-0.78,0.499,1
"9205","chr1",54204514,54205435,922,"*",4.37,4.16,4.56,-0.4,0.499,0.84
"9206","chr12",53412485,53412726,242,"*",2.48,2.19,2.72,-0.53,0.499,0.84
"9207","chr7",151408932,151409474,543,"*",3.54,3.32,3.72,-0.4,0.499,0.841
"9208","chr2",21181615,21181864,250,"*",2.27,1.89,2.58,-0.69,0.499,0.841
"9209","chr10",70231241,70232370,1130,"*",3.71,3.46,3.92,-0.46,0.499,0.841
"9210","chr17",48761930,48762581,652,"*",2.46,2.72,2.13,0.6,0.499,0.841
"9211","chr10",28658249,28658432,184,"*",1.75,1.36,2.05,-0.7,0.499,1
"9212","chr11",126256020,126256889,870,"*",3.94,3.74,4.11,-0.37,0.499,0.841
"9213","chr1",54665233,54666301,1069,"*",4.81,4.68,4.94,-0.26,0.499,0.841
"9214","chr4",168708326,168708569,244,"*",3.3,3.07,3.51,-0.44,0.5,0.841
"9215","chr7",1171715,1172188,474,"*",3.67,3.84,3.48,0.36,0.5,0.841
"9216","chr3",46923810,46924556,747,"*",4.24,4.06,4.41,-0.35,0.5,0.841
"9217","chr12",94783340,94784230,891,"*",4.41,4.56,4.24,0.33,0.5,0.841
"9218","chr19",16345511,16345757,247,"*",2.35,2.02,2.62,-0.6,0.5,0.841
"9219","chr16",55420006,55421090,1085,"*",3.46,3.67,3.22,0.45,0.5,0.841
"9220","chr16",4845244,4845978,735,"*",1.93,1.48,2.27,-0.79,0.5,1
"9221","chr17",2612725,2613245,521,"*",4.07,3.85,4.26,-0.41,0.5,0.841
"9222","chr19",879319,879699,381,"*",1.42,1.01,1.73,-0.72,0.5,1
"9223","chr16",72521867,72522102,236,"*",2.49,2.17,2.75,-0.57,0.5,0.841
"9224","chrX",68305813,68306021,209,"*",3.19,2.97,3.38,-0.41,0.5,0.841
"9225","chr12",133155641,133156397,757,"*",2.79,2.48,3.05,-0.56,0.501,0.841
"9226","chr2",134758553,134758741,189,"*",2.66,2.37,2.9,-0.54,0.501,0.841
"9227","chr16",88786350,88787889,1540,"*",3.3,2.73,3.71,-0.98,0.501,0.842
"9228","chr18",12838382,12838659,278,"*",2.31,1.96,2.6,-0.64,0.501,0.842
"9229","chr7",112124799,112125022,224,"*",2.79,2.48,3.04,-0.56,0.501,0.842
"9230","chr1",25355901,25356099,199,"*",2.85,2.59,3.07,-0.48,0.501,0.842
"9231","chr6",135201864,135202043,180,"*",2.22,1.9,2.49,-0.58,0.501,0.842
"9232","chr3",107569693,107569905,213,"*",2.88,2.63,3.1,-0.47,0.501,0.842
"9233","chr3",185254855,185255905,1051,"*",3.57,3.76,3.35,0.41,0.501,0.842
"9234","chr8",62437256,62437492,237,"*",2.6,2.87,2.26,0.62,0.501,0.842
"9235","chr3",186130852,186131864,1013,"*",4.21,4.04,4.36,-0.32,0.501,0.842
"9236","chr7",100844699,100845708,1010,"*",2.06,1.64,2.39,-0.75,0.501,0.842
"9237","chr4",159087888,159088113,226,"*",3.52,3.31,3.7,-0.39,0.502,0.842
"9238","chr17",78149297,78149624,328,"*",2.89,2.62,3.12,-0.5,0.502,0.842
"9239","chr8",144646268,144647346,1079,"*",1.67,1.98,1.28,0.7,0.502,1
"9240","chr2",1597485,1597720,236,"*",3.17,2.92,3.38,-0.47,0.502,0.842
"9241","chr12",130785253,130785483,231,"*",2.72,2.45,2.94,-0.49,0.502,0.842
"9242","chr16",4010589,4011751,1163,"*",3.65,3.43,3.85,-0.41,0.502,0.842
"9243","chr6",79681441,79682001,561,"*",0.88,0.42,1.22,-0.8,0.502,1
"9244","chrX",46345246,46345580,335,"*",2.57,2.28,2.81,-0.54,0.502,0.842
"9245","chr11",18609925,18610906,982,"*",4.47,4.29,4.62,-0.33,0.502,0.842
"9246","chr17",37855238,37855516,279,"*",3.4,3.6,3.17,0.42,0.502,0.842
"9247","chr8",11686045,11686271,227,"*",3.1,2.87,3.3,-0.43,0.502,0.842
"9248","chr6",69815234,69815525,292,"*",2.98,2.68,3.22,-0.54,0.502,0.842
"9249","chrX",24509563,24510826,1264,"*",3.89,4.08,3.67,0.41,0.502,0.842
"9250","chr2",10448580,10448849,270,"*",3.34,3.14,3.53,-0.39,0.503,0.842
"9251","chr5",148927323,148928065,743,"*",4.04,3.86,4.21,-0.35,0.503,0.843
"9252","chr3",183598553,183598803,251,"*",2.88,2.64,3.1,-0.46,0.503,0.843
"9253","chr22",44256287,44256577,291,"*",3.53,3.31,3.72,-0.41,0.503,0.843
"9254","chr7",102080629,102081077,449,"*",3.03,2.75,3.27,-0.52,0.503,0.843
"9255","chr3",57516107,57516383,277,"*",2.89,2.6,3.13,-0.53,0.503,0.843
"9256","chr8",11660218,11660768,551,"*",4.05,3.85,4.23,-0.38,0.503,0.843
"9257","chr9",140396940,140397612,673,"*",2.2,2.55,1.73,0.82,0.503,0.843
"9258","chr21",44836683,44837203,521,"*",3.24,3.44,2.99,0.45,0.504,0.843
"9259","chr14",24793359,24793610,252,"*",2.17,1.79,2.46,-0.68,0.504,0.843
"9260","chr1",215202299,215202568,270,"*",3.18,3.4,2.93,0.47,0.504,0.843
"9261","chr10",88678341,88678524,184,"*",2.54,2.21,2.81,-0.6,0.504,0.843
"9262","chr19",37287545,37289295,1751,"*",4.96,4.65,5.21,-0.56,0.504,0.843
"9263","chr14",65787420,65787709,290,"*",3.4,3.62,3.15,0.46,0.504,0.843
"9264","chr20",34294028,34294230,203,"*",0.94,0.49,1.28,-0.79,0.504,1
"9265","chr19",42771924,42774708,2785,"*",5.78,5.66,5.9,-0.24,0.504,0.844
"9266","chr12",125027306,125028321,1016,"*",1.92,1.48,2.26,-0.78,0.505,1
"9267","chr8",145536114,145536408,295,"*",1.8,1.37,2.13,-0.76,0.505,1
"9268","chr10",123268880,123271244,2365,"*",4.76,4.59,4.91,-0.32,0.505,0.844
"9269","chr8",135766360,135766548,189,"*",1.45,1.07,1.76,-0.69,0.505,1
"9270","chr14",78432389,78432790,402,"*",3.93,3.74,4.1,-0.36,0.505,0.844
"9271","chr6",35453006,35454855,1850,"*",5.38,5.25,5.51,-0.26,0.505,0.844
"9272","chr11",96963898,96964151,254,"*",3.79,3.59,3.96,-0.37,0.505,0.844
"9273","chr2",38074965,38075194,230,"*",1.94,1.58,2.23,-0.65,0.505,1
"9274","chrX",39569971,39570284,314,"*",3.69,3.86,3.5,0.36,0.505,0.844
"9275","chr16",75036884,75037923,1040,"*",3.23,3.5,2.9,0.6,0.505,0.844
"9276","chr9",134206534,134207145,612,"*",1.54,1.13,1.85,-0.73,0.505,1
"9277","chr7",1294921,1295498,578,"*",4.87,4.74,4.99,-0.26,0.506,0.844
"9278","chr22",29058857,29059673,817,"*",2.78,3.04,2.47,0.57,0.506,0.844
"9279","chr21",34753001,34753180,180,"*",2.47,2.18,2.71,-0.53,0.506,0.844
"9280","chr14",63808267,63808527,261,"*",3.18,2.9,3.42,-0.52,0.506,0.844
"9281","chr22",43599584,43599900,317,"*",3.68,3.48,3.85,-0.37,0.506,0.844
"9282","chr1",203680545,203681028,484,"*",2.14,1.74,2.45,-0.71,0.506,0.845
"9283","chr20",52053460,52053762,303,"*",2.94,3.22,2.6,0.63,0.506,0.845
"9284","chr6",33573058,33573336,279,"*",3.45,3.23,3.64,-0.41,0.506,0.845
"9285","chr17",45265669,45267171,1503,"*",3.72,3.91,3.5,0.41,0.506,0.845
"9286","chr1",230999286,230999593,308,"*",2.24,1.89,2.52,-0.64,0.506,0.845
"9287","chr3",170602103,170602300,198,"*",1.1,1.43,0.67,0.75,0.506,1
"9288","chr13",105896701,105896903,203,"*",3.51,3.26,3.73,-0.47,0.506,0.845
"9289","chr20",47382900,47383101,202,"*",3.05,2.81,3.25,-0.43,0.507,0.845
"9290","chr16",1818543,1819419,877,"*",3.78,3.54,3.98,-0.44,0.507,0.845
"9291","chr2",139301723,139302406,684,"*",3.07,2.82,3.28,-0.46,0.507,0.845
"9292","chr18",33010714,33010962,249,"*",3.39,3.17,3.59,-0.41,0.507,0.845
"9293","chr16",4373545,4374137,593,"*",2.94,3.21,2.61,0.6,0.507,0.845
"9294","chr10",87803031,87803230,200,"*",1.71,1.32,2.02,-0.7,0.507,1
"9295","chr4",3705953,3706307,355,"*",3.62,3.42,3.8,-0.37,0.507,0.845
"9296","chr19",48024768,48024998,231,"*",3.15,2.92,3.36,-0.44,0.507,0.845
"9297","chr18",9017043,9017417,375,"*",3.86,3.67,4.02,-0.35,0.507,0.845
"9298","chr11",47968657,47968988,332,"*",3.01,3.26,2.7,0.55,0.507,0.845
"9299","chr3",53272329,53272822,494,"*",3.19,2.88,3.44,-0.57,0.507,0.845
"9300","chr1",16110715,16110991,277,"*",3.61,3.39,3.8,-0.42,0.507,0.845
"9301","chr19",11001713,11002704,992,"*",3.39,3.12,3.62,-0.5,0.508,0.845
"9302","chr16",4668671,4669311,641,"*",3.1,2.83,3.33,-0.5,0.508,0.845
"9303","chr16",3921183,3921362,180,"*",2.25,1.9,2.53,-0.63,0.508,0.845
"9304","chr9",137326395,137327472,1078,"*",4.36,4.18,4.51,-0.34,0.508,0.845
"9305","chr7",56457849,56458112,264,"*",3.14,2.89,3.35,-0.46,0.508,0.845
"9306","chr7",102055666,102057314,1649,"*",4.03,3.79,4.24,-0.44,0.508,0.845
"9307","chr3",126133385,126133640,256,"*",2.56,2.25,2.82,-0.56,0.508,0.845
"9308","chr14",94399469,94399950,482,"*",3.2,2.98,3.39,-0.41,0.508,0.845
"9309","chr11",132393857,132394050,194,"*",3.12,2.9,3.31,-0.41,0.508,0.845
"9310","chr19",727426,727637,212,"*",1.76,1.41,2.04,-0.64,0.508,1
"9311","chr17",40457954,40458276,323,"*",3.72,3.89,3.53,0.37,0.508,0.845
"9312","chr10",101040302,101040672,371,"*",3.25,3,3.46,-0.46,0.508,0.845
"9313","chr22",37872950,37873129,180,"*",2.71,2.43,2.94,-0.5,0.508,0.845
"9314","chr8",139916487,139916672,186,"*",2.78,2.5,3.01,-0.5,0.508,0.845
"9315","chr5",134794756,134795200,445,"*",3.45,3.24,3.62,-0.38,0.509,0.845
"9316","chr17",21131367,21131865,499,"*",2.81,2.56,3.02,-0.46,0.509,0.845
"9317","chr2",97526555,97527840,1286,"*",3.78,3.59,3.95,-0.36,0.509,0.845
"9318","chr18",72213645,72214137,493,"*",3.36,3.56,3.12,0.45,0.509,0.845
"9319","chr4",2064441,2064739,299,"*",3.5,3.29,3.69,-0.4,0.509,0.845
"9320","chr20",25341348,25341856,509,"*",2.3,1.99,2.55,-0.56,0.509,0.845
"9321","chr20",35200333,35200522,190,"*",2.75,2.48,2.97,-0.49,0.509,0.845
"9322","chr17",73994633,73995110,478,"*",2.16,1.79,2.45,-0.67,0.509,0.845
"9323","chr14",104170413,104173251,2839,"*",4.94,4.76,5.1,-0.34,0.509,0.845
"9324","chr3",89327351,89327616,266,"*",2.85,2.55,3.09,-0.54,0.509,0.846
"9325","chr10",96326976,96327213,238,"*",2.35,2.02,2.62,-0.59,0.51,0.846
"9326","chr1",20768373,20768653,281,"*",3.45,3.25,3.63,-0.39,0.51,0.846
"9327","chr1",99872639,99872835,197,"*",3.53,3.33,3.7,-0.37,0.51,0.846
"9328","chr17",55690034,55690220,187,"*",3.08,3.31,2.8,0.51,0.51,0.846
"9329","chr6",108514714,108514893,180,"*",2.46,2.11,2.75,-0.63,0.51,0.846
"9330","chr3",133328379,133328707,329,"*",2.96,2.69,3.19,-0.5,0.51,0.846
"9331","chr12",16537747,16538026,280,"*",1.96,2.29,1.54,0.75,0.51,0.846
"9332","chr14",63191553,63191763,211,"*",3.04,2.77,3.27,-0.49,0.51,0.846
"9333","chr1",182150192,182151346,1155,"*",3.5,3.25,3.71,-0.46,0.51,0.846
"9334","chr19",40853812,40855086,1275,"*",4.33,4.16,4.48,-0.32,0.51,0.846
"9335","chr12",123234019,123234523,505,"*",1.96,2.27,1.56,0.71,0.51,1
"9336","chr1",155856386,155856588,203,"*",2.41,2.07,2.68,-0.61,0.51,0.846
"9337","chrX",136162316,136163083,768,"*",1.69,1.25,2.03,-0.78,0.51,1
"9338","chr2",175794945,175795182,238,"*",2.31,1.98,2.57,-0.59,0.511,0.846
"9339","chr2",236855322,236855501,180,"*",2.51,2.78,2.17,0.61,0.511,0.846
"9340","chr14",49044737,49045312,576,"*",2.19,1.83,2.48,-0.65,0.511,0.846
"9341","chr20",50204034,50204351,318,"*",2.84,2.24,3.26,-1.01,0.511,0.846
"9342","chr12",58138067,58139500,1434,"*",6.3,6.21,6.38,-0.18,0.511,0.846
"9343","chr10",97233953,97234225,273,"*",2.32,1.98,2.59,-0.61,0.511,0.846
"9344","chr12",116207022,116207246,225,"*",2.63,2.34,2.86,-0.52,0.511,0.846
"9345","chr14",101159181,101159544,364,"*",3.32,3.11,3.51,-0.4,0.511,0.846
"9346","chr3",124731575,124731856,282,"*",2.05,1.6,2.39,-0.79,0.511,0.846
"9347","chr20",49212863,49213227,365,"*",1.77,1.39,2.07,-0.68,0.511,1
"9348","chr22",39928042,39929145,1104,"*",5.01,4.88,5.13,-0.25,0.511,0.846
"9349","chr10",90145414,90145693,280,"*",2.5,2.12,2.8,-0.68,0.511,0.846
"9350","chr17",16048929,16049143,215,"*",2.22,1.87,2.5,-0.64,0.511,0.846
"9351","chr20",39292898,39293130,233,"*",2.41,2.06,2.68,-0.63,0.511,0.846
"9352","chr3",135112033,135112618,586,"*",2.96,2.64,3.23,-0.59,0.511,0.846
"9353","chr12",57468580,57468870,291,"*",2.37,2.06,2.63,-0.57,0.511,0.846
"9354","chr3",112277560,112277936,377,"*",2.58,2.29,2.82,-0.53,0.512,0.846
"9355","chr2",63943886,63944374,489,"*",2.24,1.88,2.52,-0.64,0.512,0.846
"9356","chr9",138662120,138662486,367,"*",2.74,2.44,2.99,-0.55,0.512,0.846
"9357","chr11",11042274,11042478,205,"*",3.3,3.08,3.49,-0.41,0.512,0.846
"9358","chr9",115885387,115885578,192,"*",1.51,1.13,1.81,-0.68,0.512,1
"9359","chr2",16998453,16998736,284,"*",2.88,3.1,2.62,0.48,0.512,0.846
"9360","chr1",44949752,44950014,263,"*",3.25,3.01,3.45,-0.44,0.512,0.847
"9361","chr4",6626505,6627017,513,"*",3.6,3.38,3.8,-0.42,0.513,0.847
"9362","chr2",24791902,24792168,267,"*",2.89,3.09,2.65,0.44,0.513,0.847
"9363","chr1",118113537,118114062,526,"*",3.06,3.44,2.54,0.9,0.513,0.848
"9364","chr5",3588326,3588515,190,"*",2.59,2.83,2.29,0.55,0.513,0.848
"9365","chr3",26092292,26092499,208,"*",2.54,2.27,2.77,-0.5,0.513,0.848
"9366","chr5",14379460,14379660,201,"*",2.19,1.86,2.46,-0.6,0.513,0.848
"9367","chr17",25567329,25569923,2595,"*",5.02,4.74,5.26,-0.52,0.513,0.848
"9368","chr1",82197797,82198023,227,"*",2.44,2.1,2.72,-0.62,0.513,0.848
"9369","chr17",79496278,79496457,180,"*",2.91,2.63,3.14,-0.5,0.513,0.848
"9370","chrX",9074559,9074738,180,"*",1.91,1.53,2.21,-0.67,0.513,1
"9371","chr1",95322831,95323251,421,"*",3.32,3.51,3.1,0.41,0.514,0.848
"9372","chr9",139716092,139716349,258,"*",2.1,1.75,2.37,-0.62,0.514,0.848
"9373","chr12",125389244,125390000,757,"*",4.11,3.93,4.26,-0.33,0.514,0.848
"9374","chr15",93915108,93915862,755,"*",1.13,1.51,0.61,0.91,0.514,1
"9375","chr20",45958299,45959072,774,"*",1.13,1.51,0.61,0.91,0.514,1
"9376","chr17",42579936,42581619,1684,"*",5.07,4.94,5.19,-0.26,0.514,0.848
"9377","chr12",122478588,122480017,1430,"*",2.77,2.49,3.01,-0.52,0.514,0.848
"9378","chr5",6501916,6502202,287,"*",3.86,4.04,3.66,0.38,0.514,0.848
"9379","chr13",96645766,96646046,281,"*",3.5,3.28,3.69,-0.41,0.514,0.848
"9380","chr2",237639106,237641532,2427,"*",5.39,5.5,5.27,0.23,0.514,0.848
"9381","chr10",3181598,3181867,270,"*",1.27,0.89,1.57,-0.68,0.514,1
"9382","chr8",91351567,91351773,207,"*",1.27,0.89,1.57,-0.68,0.514,1
"9383","chr19",10962962,10963155,194,"*",2.68,2.41,2.91,-0.5,0.514,0.848
"9384","chr5",106792929,106793159,231,"*",1.98,1.53,2.32,-0.79,0.514,0.848
"9385","chr22",46788717,46788915,199,"*",2.99,2.75,3.2,-0.45,0.514,0.848
"9386","chr8",145109544,145110042,499,"*",2.8,2.56,3.01,-0.45,0.514,0.848
"9387","chr17",81099108,81100778,1671,"*",4.28,4.63,3.82,0.81,0.514,0.848
"9388","chr1",229205387,229207012,1626,"*",2.56,2.85,2.18,0.67,0.514,0.848
"9389","chr6",149814218,149814445,228,"*",2.99,3.22,2.72,0.5,0.514,0.848
"9390","chr20",35684173,35684440,268,"*",2.46,2.75,2.1,0.65,0.515,0.848
"9391","chr5",136943079,136943376,298,"*",3.6,3.41,3.76,-0.35,0.515,0.848
"9392","chr19",18475095,18477360,2266,"*",4.42,4.61,4.2,0.41,0.515,0.848
"9393","chr5",111897311,111897490,180,"*",2.09,1.74,2.37,-0.64,0.515,0.848
"9394","chr11",110176918,110177683,766,"*",3.7,3.88,3.5,0.38,0.515,0.848
"9395","chr12",89858198,89859310,1113,"*",3.04,2.71,3.3,-0.59,0.515,0.848
"9396","chr2",31483401,31483652,252,"*",2.33,1.98,2.61,-0.63,0.515,0.848
"9397","chr20",57043642,57043894,253,"*",2.48,2.16,2.74,-0.58,0.515,0.848
"9398","chr1",147859162,147861347,2186,"*",0.6,0.13,0.96,-0.83,0.515,1
"9399","chr19",36120013,36120444,432,"*",3.58,3.38,3.76,-0.38,0.515,0.848
"9400","chr10",131502077,131502340,264,"*",1.31,0.87,1.66,-0.79,0.515,1
"9401","chr3",14704090,14704334,245,"*",1.31,0.87,1.66,-0.79,0.515,1
"9402","chr1",3546471,3547188,718,"*",4.08,3.92,4.23,-0.31,0.516,0.849
"9403","chr6",34648148,34648404,257,"*",3.32,3.51,3.11,0.4,0.516,0.849
"9404","chr7",78006877,78007129,253,"*",3.34,3.11,3.55,-0.44,0.516,0.849
"9405","chr6",21664638,21665254,617,"*",3.43,3.22,3.62,-0.4,0.516,0.849
"9406","chr5",152869771,152869956,186,"*",3.2,2.98,3.38,-0.41,0.516,0.849
"9407","chr8",109678586,109678864,279,"*",3.65,3.86,3.42,0.44,0.516,0.849
"9408","chr12",56831388,56831585,198,"*",1.96,1.57,2.26,-0.68,0.517,1
"9409","chr5",175930115,175930348,234,"*",0.53,0.87,0.08,0.79,0.517,1
"9410","chr10",24495963,24496233,271,"*",2.68,2.94,2.36,0.59,0.517,0.849
"9411","chr21",38160217,38160753,537,"*",2.4,2.68,2.05,0.63,0.517,0.849
"9412","chr2",191654585,191654882,298,"*",2.63,2.33,2.88,-0.55,0.517,0.849
"9413","chr1",2520408,2520612,205,"*",3.33,3.12,3.51,-0.39,0.517,0.849
"9414","chr10",78182677,78182856,180,"*",2.96,2.73,3.15,-0.42,0.517,0.849
"9415","chr2",115769826,115770016,191,"*",2.28,1.98,2.52,-0.54,0.517,0.849
"9416","chr2",168094082,168094288,207,"*",2.62,2.34,2.85,-0.5,0.517,0.849
"9417","chr12",99590090,99590400,311,"*",3.49,3.29,3.66,-0.37,0.517,0.85
"9418","chr7",80570256,80572015,1760,"*",5.23,5.11,5.35,-0.24,0.517,0.85
"9419","chr1",53392847,53394193,1347,"*",4.49,4.34,4.63,-0.29,0.517,0.85
"9420","chr20",9866751,9866980,230,"*",2.67,2.9,2.4,0.5,0.517,0.85
"9421","chr4",81392986,81393295,310,"*",3.61,3.41,3.77,-0.36,0.518,0.85
"9422","chr1",44116143,44116424,282,"*",3.07,2.84,3.27,-0.43,0.518,0.85
"9423","chr15",55564351,55564632,282,"*",2.11,1.79,2.37,-0.58,0.518,0.85
"9424","chr16",53133720,53134574,855,"*",4.69,4.54,4.82,-0.27,0.518,0.85
"9425","chr12",46706052,46706564,513,"*",2.07,2.37,1.68,0.69,0.518,0.85
"9426","chr14",20333911,20334459,549,"*",0.99,0.6,1.29,-0.69,0.518,1
"9427","chr16",31992233,31992748,516,"*",0.99,0.6,1.29,-0.69,0.518,1
"9428","chr4",9550585,9551283,699,"*",0.99,0.6,1.29,-0.69,0.518,1
"9429","chr15",41219119,41219469,351,"*",3.64,3.43,3.82,-0.38,0.518,0.85
"9430","chr19",50907974,50908258,285,"*",3.08,2.83,3.28,-0.45,0.518,0.85
"9431","chr3",41460939,41461193,255,"*",3.12,2.89,3.31,-0.42,0.518,0.85
"9432","chr3",128154313,128155048,736,"*",4.37,4.51,4.22,0.29,0.518,0.85
"9433","chr6",134998159,134998420,262,"*",2.03,1.66,2.32,-0.66,0.518,0.85
"9434","chr4",24690882,24691157,276,"*",3.05,2.8,3.25,-0.45,0.518,0.85
"9435","chr18",65623903,65624153,251,"*",3.74,3.56,3.9,-0.34,0.518,0.85
"9436","chr9",127071419,127071737,319,"*",3,2.78,3.19,-0.42,0.519,0.85
"9437","chr7",148123670,148123984,315,"*",2.52,2.79,2.19,0.6,0.519,0.85
"9438","chr11",72191509,72191876,368,"*",2.25,1.92,2.53,-0.61,0.519,0.85
"9439","chr12",107887535,107887788,254,"*",2.79,2.5,3.03,-0.52,0.519,0.85
"9440","chr16",27621400,27621606,207,"*",2.07,1.73,2.34,-0.62,0.519,0.85
"9441","chr8",126082285,126083390,1106,"*",4.37,4.52,4.21,0.31,0.519,0.85
"9442","chr3",46607094,46607641,548,"*",3.4,3.64,3.1,0.53,0.519,0.85
"9443","chr1",16538891,16539179,289,"*",2.97,2.75,3.17,-0.43,0.519,0.85
"9444","chr11",74895961,74896200,240,"*",2.27,1.94,2.54,-0.6,0.519,0.85
"9445","chr2",2211649,2211877,229,"*",3.08,2.84,3.28,-0.44,0.519,0.85
"9446","chr3",157054137,157054339,203,"*",2.53,2.25,2.76,-0.51,0.52,0.85
"9447","chr1",37505346,37505612,267,"*",2.88,2.6,3.12,-0.51,0.52,0.85
"9448","chr10",11970554,11970803,250,"*",2.74,2.48,2.96,-0.47,0.52,0.85
"9449","chr21",37569892,37571640,1749,"*",3.88,4.2,3.46,0.74,0.52,0.851
"9450","chr14",81754139,81754399,261,"*",1.3,0.87,1.63,-0.76,0.52,1
"9451","chr5",68573388,68573730,343,"*",2.41,2.07,2.69,-0.62,0.52,0.851
"9452","chr8",64216907,64217151,245,"*",2.49,2.22,2.73,-0.51,0.52,0.851
"9453","chr7",23762122,23762571,450,"*",2.83,2.58,3.05,-0.47,0.52,0.851
"9454","chr15",91532720,91534110,1391,"*",3.58,3.33,3.79,-0.47,0.52,0.851
"9455","chr10",105419569,105419786,218,"*",2.92,2.69,3.12,-0.44,0.52,0.851
"9456","chr20",21736218,21736435,218,"*",2.53,2.24,2.76,-0.52,0.521,0.851
"9457","chr6",139930611,139930807,197,"*",2.67,2.4,2.9,-0.49,0.521,0.851
"9458","chr1",17684790,17685776,987,"*",3.38,3.17,3.56,-0.39,0.521,0.851
"9459","chr16",81635987,81636211,225,"*",3.5,3.3,3.67,-0.38,0.521,0.851
"9460","chr20",62438629,62438915,287,"*",2.44,2.17,2.67,-0.5,0.521,0.851
"9461","chr8",21775114,21775350,237,"*",2.91,2.65,3.13,-0.48,0.521,0.851
"9462","chr9",136456601,136456958,358,"*",2.15,1.84,2.42,-0.58,0.521,0.851
"9463","chr2",26626763,26627762,1000,"*",2.11,1.71,2.43,-0.71,0.521,0.851
"9464","chr16",67438070,67440059,1990,"*",4.14,4.31,3.95,0.36,0.521,0.851
"9465","chr5",179038742,179039799,1058,"*",3.47,3.67,3.24,0.43,0.521,0.851
"9466","chr1",160264148,160264418,271,"*",3.15,3.34,2.93,0.41,0.521,0.851
"9467","chr3",47059467,47059660,194,"*",2.69,2.42,2.91,-0.49,0.521,0.851
"9468","chr13",88825304,88825498,195,"*",3.3,3.1,3.48,-0.38,0.521,0.851
"9469","chr20",22977750,22978125,376,"*",2.9,2.65,3.12,-0.46,0.522,0.851
"9470","chr19",39372516,39373564,1049,"*",3.53,3.32,3.7,-0.38,0.522,0.851
"9471","chr2",208692999,208695232,2234,"*",4.04,4.4,3.57,0.83,0.522,0.851
"9472","chr1",246912125,246912343,219,"*",2.83,2.58,3.04,-0.46,0.522,0.851
"9473","chr3",179408328,179408543,216,"*",2.37,2.09,2.61,-0.52,0.522,0.851
"9474","chr14",69031107,69033591,2485,"*",4.16,4.35,3.94,0.41,0.522,0.851
"9475","chr3",129213596,129214588,993,"*",3.27,3.03,3.47,-0.43,0.522,0.851
"9476","chr21",37985159,37985873,715,"*",3.46,3.24,3.64,-0.4,0.522,0.851
"9477","chr9",34329711,34330950,1240,"*",4.5,4.35,4.64,-0.29,0.522,0.851
"9478","chr16",680541,681747,1207,"*",2.47,2.13,2.74,-0.61,0.522,0.851
"9479","chr5",10894681,10894911,231,"*",2.55,2.23,2.82,-0.58,0.522,0.851
"9480","chr4",8535347,8536071,725,"*",4.3,4.44,4.13,0.31,0.522,0.851
"9481","chr8",143098742,143099071,330,"*",1.89,1.54,2.17,-0.64,0.522,1
"9482","chr14",58063466,58063703,238,"*",3.02,2.77,3.24,-0.47,0.522,0.851
"9483","chr11",129044277,129044658,382,"*",0.58,0.89,0.17,0.72,0.523,1
"9484","chr5",177845716,177846214,499,"*",2.19,1.86,2.46,-0.6,0.523,0.851
"9485","chr7",133594114,133594360,247,"*",3.62,3.79,3.42,0.36,0.523,0.851
"9486","chr10",69577642,69579282,1641,"*",3.75,3.54,3.94,-0.4,0.523,0.851
"9487","chr10",22350022,22350324,303,"*",2.07,1.74,2.33,-0.59,0.523,0.851
"9488","chr4",40515704,40517290,1587,"*",4.26,4.1,4.41,-0.3,0.523,0.851
"9489","chr3",160943868,160944199,332,"*",2.6,2.31,2.85,-0.54,0.523,0.851
"9490","chr1",233742752,233743757,1006,"*",3.29,3.06,3.48,-0.42,0.523,0.851
"9491","chr14",65175063,65175892,830,"*",2.19,2.52,1.76,0.76,0.523,0.851
"9492","chr19",24368059,24368786,728,"*",3.53,3.72,3.3,0.43,0.523,0.851
"9493","chr20",36609347,36609563,217,"*",3.28,3.09,3.46,-0.37,0.523,0.851
"9494","chr4",77480928,77481211,284,"*",2.8,2.54,3.02,-0.48,0.523,0.851
"9495","chr3",196223717,196223973,257,"*",1.76,2.08,1.36,0.72,0.524,1
"9496","chrX",9236833,9237071,239,"*",1.92,1.53,2.22,-0.69,0.524,1
"9497","chr1",74186002,74186205,204,"*",2.88,2.59,3.13,-0.54,0.524,0.851
"9498","chr17",6914811,6916448,1638,"*",5.17,5.05,5.28,-0.24,0.524,0.851
"9499","chr17",46163380,46163793,414,"*",3.19,2.98,3.38,-0.4,0.524,0.851
"9500","chr12",52209526,52209728,203,"*",2.44,2.15,2.68,-0.53,0.524,0.851
"9501","chr10",95308166,95309376,1211,"*",4.5,4.64,4.34,0.3,0.524,0.852
"9502","chr14",93552666,93553099,434,"*",2.76,3.01,2.46,0.55,0.524,0.852
"9503","chr19",18428889,18431198,2310,"*",4.11,3.91,4.29,-0.38,0.524,0.852
"9504","chr3",158288686,158289929,1244,"*",4.47,4.62,4.3,0.32,0.524,0.852
"9505","chr22",24185004,24185224,221,"*",3.12,2.9,3.31,-0.41,0.524,0.852
"9506","chr22",18628529,18628831,303,"*",3.85,3.65,4.02,-0.37,0.524,0.852
