"","1a","1b","2a","2b","3b","3a"
"chr17:73109902-73110586",279,143,270,269,172,185
"chr17:73126684-73127928",464,179,420,468,235,277
"chr17:73138535-73138662",35,18,29,28,13,15
"chr17:73167967-73168259",118,37,64,129,56,88
"chr17:73178545-73178815",69,18,46,61,24,41
"chr17:73197823-73198253",195,76,102,214,129,139
"chr17:73201592-73201820",40,14,29,30,13,22
"chr17:73234615-73235265",278,117,271,287,188,174
"chr17:73236548-73237156",222,101,224,244,131,176
"chr17:73257181-73257353",30,12,21,32,11,22
"chr17:73259272-73259424",45,7,39,16,7,26
"chr17:73263709-73264048",131,34,120,99,56,72
"chr17:73266385-73266947",122,48,97,121,67,87
"chr17:73267084-73267673",298,130,298,280,175,191
"chr17:73268523-73268723",33,6,34,20,9,19
"chr17:73280482-73280739",121,64,106,141,77,101
"chr17:73285657-73285974",152,56,136,126,66,94
"chr17:73286132-73286417",154,50,153,142,70,92
"chr17:73318929-73319598",247,130,261,284,203,189
"chr17:73389796-73390169",87,20,74,64,26,51
"chr17:73400134-73400774",299,136,267,328,250,230
"chr17:73400844-73401026",57,24,37,67,32,32
"chr17:73401493-73401758",52,23,53,44,22,36
"chr17:73408554-73409174",304,162,282,332,239,220
"chr17:73422172-73422840",373,179,341,396,282,261
"chr17:73468275-73468503",128,31,99,69,38,72
"chr17:73483068-73483703",207,81,201,186,87,147
"chr17:73495087-73495303",72,30,74,51,25,41
"chr17:73500143-73500944",411,199,390,410,267,264
"chr17:73511435-73512955",647,316,638,667,447,403
"chr17:73513615-73513874",114,45,101,110,49,78
"chr17:73515148-73515344",85,14,50,42,29,52
"chr17:73520861-73521690",334,153,335,342,200,226
"chr17:73522570-73522774",54,28,47,61,35,26
"chr17:73523143-73523297",47,13,37,43,20,28
"chr17:73545649-73545891",199,35,180,76,42,145
"chr17:73558394-73558562",50,17,37,43,16,35
"chr17:73569011-73569139",69,21,50,33,9,39
"chr17:73574137-73574328",55,17,44,50,16,34
"chr17:73584951-73585843",472,227,457,460,315,292
"chr17:73590699-73590880",54,11,44,41,14,31
"chr17:73597191-73597756",365,190,350,350,285,243
"chr17:73609892-73610420",149,32,131,85,30,97
"chr17:73611002-73611208",67,25,66,60,26,38
"chr17:73611561-73611821",93,35,85,72,30,48
"chr17:73615899-73616512",355,179,335,361,222,226
"chr17:73621759-73622539",407,192,411,435,304,258
"chr17:73628794-73629566",421,225,460,469,343,257
"chr17:73629764-73630337",300,162,321,328,208,210
"chr17:73635836-73636275",248,104,216,244,143,170
"chr17:73648954-73649596",312,176,335,373,286,218
"chr17:73650238-73650641",213,97,189,254,182,152
"chr17:73670859-73671482",205,85,186,263,137,150
"chr17:73675563-73676142",242,79,192,206,126,153
"chr17:73702549-73702715",50,21,55,59,20,37
"chr17:73717189-73717777",256,117,234,242,121,166
"chr17:73718195-73718477",130,50,116,93,54,63
"chr17:73719521-73719710",108,24,72,60,19,53
"chr17:73739270-73739473",42,14,46,25,10,31
"chr17:73740024-73740180",45,7,37,21,14,24
"chr17:73743742-73744416",264,118,252,273,191,185
"chr17:73745761-73746555",407,220,438,449,340,274
"chr17:73748969-73749245",79,27,52,67,25,48
"chr17:73754635-73755277",274,122,256,284,180,187
"chr17:73760433-73761602",492,210,461,517,263,333
"chr17:73768063-73768513",208,73,157,198,125,143
"chr17:73769291-73769531",117,41,93,102,41,72
"chr17:73770021-73770278",133,58,108,131,80,93
"chr17:73774772-73775622",369,178,353,362,253,245
"chr17:73779287-73779792",237,80,109,279,177,165
"chr17:73815167-73815541",186,64,170,161,121,114
"chr17:73823484-73823974",212,83,207,191,104,140
"chr17:73826052-73826735",218,83,179,228,114,124
"chr17:73840300-73840466",53,11,52,39,10,37
"chr17:73841201-73841740",216,110,227,219,126,171
"chr17:73844399-73844962",210,97,200,215,149,145
"chr17:73851330-73851498",31,7,36,26,11,22
"chr17:73851817-73852348",147,41,112,126,55,81
"chr17:73857312-73857783",226,96,215,222,131,154
"chr17:73872396-73872699",61,21,59,54,23,35
"chr17:73873414-73873641",92,19,81,42,20,57
"chr17:73873789-73874597",269,95,224,243,126,176
"chr17:73874676-73874855",43,6,33,28,13,19
"chr17:73891477-73891707",65,17,57,53,27,42
"chr17:73892477-73893069",178,51,155,153,62,112
"chr17:73900918-73901529",270,136,266,279,167,174
"chr17:73923440-73923819",144,36,106,123,69,100
"chr17:73937170-73937420",49,20,39,48,21,28
"chr17:73974878-73975482",153,45,127,138,49,90
"chr17:73991621-73991762",42,11,23,25,11,30
"chr17:73996387-73997072",264,121,269,236,166,169
"chr17:74001537-74002098",210,89,196,239,129,139
"chr17:74010074-74010773",277,123,278,299,191,193
"chr17:74022867-74023379",153,56,141,146,72,100
"chr17:74028359-74028713",125,64,110,136,59,77
"chr17:74053050-74053329",108,31,63,99,49,82
"chr17:74081691-74081934",63,21,54,50,16,38
"chr17:74084169-74084386",67,25,51,65,22,46
"chr17:74103638-74103899",61,18,31,74,24,45
"chr17:74117418-74117960",283,109,282,265,150,177
"chr17:74121293-74121516",68,22,56,72,25,33
"chr17:74143696-74144240",131,37,76,152,91,93
"chr17:74149891-74150059",53,15,40,41,18,25
"chr17:74178149-74178671",241,108,215,234,147,174
"chr17:74184302-74184441",34,12,21,14,9,18
"chr17:74244552-74244846",103,35,64,102,64,76
"chr17:74275407-74276120",261,138,273,303,192,172
"chr17:74294998-74295689",170,50,130,181,97,97
"chr17:74299007-74299679",134,37,135,135,85,77
"chr17:74349912-74350174",35,9,28,31,24,21
"chr17:74361610-74362018",130,41,102,129,79,96
"chr17:74366403-74366944",137,40,111,140,69,87
"chr17:74379846-74380317",71,24,79,78,29,42
"chr17:74380396-74380947",79,32,50,71,17,33
"chr17:74381291-74382265",297,154,275,310,190,184
"chr17:74382644-74382803",26,12,17,22,11,16
"chr17:74385231-74385501",49,33,52,61,27,40
"chr17:74393315-74393668",135,42,118,94,49,73
"chr17:74394022-74394605",254,122,255,248,164,170
"chr17:74404469-74405061",245,130,253,279,212,173
"chr17:74428720-74429156",144,44,79,137,77,99
"chr17:74449230-74449623",139,61,135,155,74,95
"chr17:74454621-74455080",218,92,195,195,122,147
"chr17:74456602-74456992",175,92,170,180,121,132
"chr17:74461980-74462612",257,113,245,268,173,184
"chr17:74469693-74470130",134,67,124,128,60,91
"chr17:74497421-74497612",31,16,20,33,11,13
"chr17:74500226-74500528",117,41,85,117,68,68
"chr17:74502363-74502959",244,102,227,237,175,169
"chr17:74513802-74514012",43,10,41,34,12,23
"chr17:74519034-74519653",273,130,276,278,206,187
"chr17:74524996-74525283",53,15,51,50,31,30
"chr17:74536731-74537148",61,10,50,36,14,27
"chr17:74543312-74543819",189,79,204,220,156,137
"chr17:74552888-74553057",38,13,33,36,21,23
"chr17:74553449-74553910",144,50,132,132,56,92
"chr17:74554555-74554940",155,60,100,172,112,100
"chr17:74562024-74562162",33,10,13,31,9,18
"chr17:74581911-74582481",211,55,182,132,61,127
"chr17:74590134-74590303",44,10,39,27,11,25
"chr17:74609377-74609624",75,25,49,51,20,52
"chr17:74619893-74620302",203,119,209,219,162,153
"chr17:74677210-74677780",228,116,222,252,156,165
"chr17:74679552-74679776",42,13,41,40,18,34
"chr17:74710880-74711510",195,99,201,258,170,134
"chr17:74722965-74723456",192,70,147,161,96,118
"chr17:74732419-74732680",51,13,37,33,21,25
"chr17:74777742-74777931",41,8,18,22,10,24
"chr17:74789901-74790218",120,51,113,130,79,100
"chr17:74812578-74813046",198,97,180,206,125,128
"chr17:74835821-74836229",187,94,197,194,126,133
"chr17:74864135-74864837",266,134,275,274,167,188
"chr17:74883964-74884225",67,15,59,47,20,43
"chr17:74936920-74937114",57,13,42,40,22,29
"chr17:75007280-75007662",165,78,99,207,148,116
"chr17:75032849-75033356",120,43,101,130,59,90
"chr17:75045589-75045889",116,31,66,102,58,71
"chr17:75052214-75052858",304,142,282,310,225,206
"chr17:75062803-75063282",216,119,203,229,161,156
"chr17:75082474-75083005",240,128,234,262,184,172
"chr17:75084622-75085072",168,86,156,188,93,113
"chr17:75092446-75093024",181,66,140,209,126,125
"chr17:75137106-75137261",18,4,17,8,3,13
"chr17:75141865-75142038",29,8,22,14,8,9
"chr17:75204606-75204820",54,22,53,44,33,41
"chr17:75210745-75211217",244,114,225,238,164,169
"chr17:75229773-75230120",140,38,116,108,52,80
"chr17:75238260-75238471",54,19,33,43,9,27
"chr17:75243014-75243647",332,147,318,333,222,233
"chr17:75251070-75251194",29,2,20,15,9,6
"chr17:75251314-75251484",46,14,37,16,11,18
"chr17:75252893-75253121",46,11,41,35,11,32
"chr17:75262981-75263188",63,17,55,50,12,38
"chr17:75276968-75277687",257,115,203,212,107,149
"chr17:75327410-75327938",245,119,248,273,178,179
"chr17:75396746-75396962",71,23,72,42,21,39
"chr17:75425995-75426526",241,98,231,236,106,171
"chr17:75482796-75482970",25,13,31,30,12,19
"chr17:75490963-75491477",249,112,251,262,169,158
"chr17:75497196-75497555",134,37,113,146,71,82
"chr17:75503350-75503530",55,11,35,36,9,37
"chr17:75524804-75525007",41,13,33,34,21,24
"chr17:75538723-75539199",246,116,238,250,174,176
"chr17:75603022-75603303",77,12,46,78,46,45
"chr17:75641112-75641393",119,31,96,99,47,75
"chr17:75724278-75724716",172,75,123,145,85,121
"chr17:75730968-75731122",33,6,25,19,7,13
"chr17:75737247-75737505",58,17,44,61,38,39
"chr17:75758852-75758988",33,4,22,23,5,21
"chr17:75768467-75768922",182,79,172,176,100,121
"chr17:75769060-75769312",61,9,49,41,14,31
"chr17:75811670-75811887",72,8,51,29,19,29
"chr17:75817221-75817488",119,30,71,70,30,66
"chr17:75886518-75886669",39,9,26,24,13,23
"chr17:75888506-75888779",92,25,74,96,44,57
"chr17:75910792-75911184",176,66,152,169,93,138
"chr17:75954383-75954895",106,42,86,75,47,53
"chr17:75968447-75968662",61,23,46,57,31,41
"chr17:76009756-76010315",199,80,68,251,142,129
"chr17:76015279-76015738",100,33,49,149,65,63
"chr17:76036914-76037270",90,28,60,62,27,60
"chr17:76080898-76081462",228,112,255,279,211,182
"chr17:76108522-76109132",294,155,310,306,234,191
"chr17:76113463-76113920",135,51,119,149,67,90
"chr17:76124720-76124839",35,3,29,11,5,18
"chr17:76130418-76130883",177,61,168,167,98,108
"chr17:76133378-76133825",198,73,202,164,103,137
"chr17:76133926-76134568",245,102,223,232,103,150
"chr17:76141029-76141163",47,14,36,32,11,28
"chr17:76164471-76164642",32,11,17,24,6,23
"chr17:76170617-76171006",134,45,140,134,63,95
"chr17:76171136-76171382",65,17,41,47,29,56
"chr17:76172618-76173033",168,71,167,162,78,108
"chr17:76183061-76183498",168,75,174,192,111,135
"chr17:76186364-76186520",48,14,34,50,18,28
"chr17:76202449-76202673",74,27,46,70,25,38
"chr17:76246758-76247553",420,227,421,420,307,284
"chr17:76247613-76247891",152,33,126,92,50,88
"chr17:76285836-76286373",206,110,204,210,131,160
"chr17:76303981-76304273",114,37,91,97,44,62
"chr17:76310149-76310598",91,31,83,59,30,45
"chr17:76311543-76311754",50,8,42,37,13,38
"chr17:76337746-76338048",56,16,33,32,15,17
"chr17:76346571-76346794",44,10,49,42,12,37
"chr17:76356487-76356615",29,6,27,20,10,12
"chr17:76356684-76357329",262,145,273,275,200,171
"chr17:76374506-76374730",45,24,45,29,13,34
"chr17:76386461-76386641",36,14,25,30,14,26
"chr17:76408252-76408888",206,80,177,191,102,157
"chr17:76417474-76418564",604,187,575,470,277,401
"chr17:76441505-76442056",213,81,199,193,115,130
"chr17:76444766-76445017",83,25,62,67,32,48
"chr17:76485449-76485598",41,9,26,28,10,20
"chr17:76493111-76493573",201,115,199,218,150,152
"chr17:76501167-76501495",120,37,92,96,36,75
"chr17:76555656-76556198",225,95,209,231,125,141
"chr17:76570143-76570361",66,20,62,55,17,45
"chr17:76600966-76601291",104,29,89,82,48,79
"chr17:76626552-76626782",70,15,53,52,21,55
"chr17:76685141-76685485",109,42,81,104,49,77
"chr17:76704589-76705027",217,97,194,228,140,167
"chr17:76720529-76720683",34,3,34,12,10,22
"chr17:76724041-76724223",45,21,32,40,24,25
"chr17:76732830-76733006",46,15,27,25,14,20
"chr17:76741475-76742000",156,54,87,192,81,83
"chr17:76765319-76765590",87,27,60,67,31,47
"chr17:76794975-76795492",136,58,138,175,104,97
"chr17:76819835-76820024",31,7,18,26,12,17
"chr17:76824686-76824879",65,22,53,51,15,34
"chr17:76837145-76837322",36,9,28,22,15,19
"chr17:76839406-76839775",159,51,129,133,71,114
"chr17:76848848-76849077",72,22,66,69,33,49
"chr17:76861771-76862403",264,131,267,280,208,176
"chr17:76879588-76879785",36,15,42,32,12,18
"chr17:76921422-76921623",41,10,28,25,12,28
"chr17:76961885-76962069",48,10,41,22,12,33
"chr17:76967160-76967898",273,126,236,278,157,170
"chr17:76972070-76972308",53,8,53,23,19,23
"chr17:76974053-76974325",91,43,77,82,40,63
"chr17:76982122-76982373",109,20,74,99,58,78
"chr17:76989195-76989745",241,97,222,230,158,165
"chr17:77001377-77001600",38,9,32,24,4,24
"chr17:77015619-77016034",159,64,76,201,111,104
"chr17:77020430-77020789",113,37,63,98,33,60
"chr17:77024573-77024973",124,28,101,107,51,79
"chr17:77038348-77038997",278,141,291,290,209,191
"chr17:77041447-77041653",40,14,35,40,19,27
"chr17:77041807-77042337",261,124,257,273,169,187
"chr17:77061244-77061489",129,30,85,121,75,93
"chr17:77078646-77079092",224,97,212,247,149,157
"chr17:77083469-77084238",280,138,298,307,199,195
"chr17:77105605-77106108",133,52,120,126,63,76
"chr17:77122144-77122662",229,97,188,210,123,140
"chr17:77144302-77144448",25,4,24,21,7,19
"chr17:77164797-77165031",69,19,63,46,18,51
"chr17:77184016-77184495",229,117,223,228,147,157
"chr17:77199226-77199386",26,5,15,22,7,20
"chr17:77269082-77269388",115,31,88,92,37,75
"chr17:77270007-77270150",21,4,22,14,3,12
"chr17:77297663-77297856",65,14,38,32,21,45
"chr17:77365711-77365882",35,6,34,27,10,21
"chr17:77384524-77384997",222,120,233,252,163,162
"chr17:77387783-77388316",219,110,224,248,180,159
"chr17:77389308-77389928",280,140,268,279,193,179
"chr17:77397145-77397742",231,111,220,230,172,160
"chr17:77423871-77424348",148,45,123,120,44,89
"chr17:77500508-77500720",15,5,10,8,5,14
"chr17:77601763-77601988",1,1,1,1,1,1
"chr17:77632615-77633135",216,104,206,236,127,152
"chr17:77675904-77676078",44,15,42,39,16,18
"chr17:77682321-77682900",194,102,154,198,108,127
"chr17:77696078-77696534",159,64,147,176,97,99
"chr17:77715564-77716177",303,155,308,329,223,209
"chr17:77720011-77720281",149,75,147,167,111,115
"chr17:77751386-77751680",112,32,89,102,44,69
"chr17:77775165-77775465",58,11,51,31,15,25
"chr17:77782382-77783091",222,81,213,236,118,141
"chr17:77785008-77785695",282,139,280,311,165,214
"chr17:77805141-77805257",22,6,20,13,6,19
"chr17:77806245-77806668",88,30,83,48,16,44
"chr17:77808119-77808256",25,6,26,23,7,11
"chr17:77808341-77809267",365,144,352,380,230,257
"chr17:77809448-77809716",55,23,58,51,20,30
"chr17:77811150-77811382",53,11,40,33,17,28
"chr17:77813362-77813977",298,145,287,299,177,202
"chr17:77814338-77814562",54,18,36,48,19,28
"chr17:77818498-77819071",277,108,264,258,179,183
"chr17:77848161-77848588",121,52,60,162,91,83
"chr17:77871650-77871888",56,16,25,46,26,42
"chr17:77879635-77879983",130,41,91,112,52,83
"chr17:77881150-77881271",26,9,19,26,2,17
"chr17:77889927-77890298",189,56,143,147,90,129
"chr17:77893061-77893193",36,8,37,24,10,20
"chr17:77898125-77898552",157,46,144,144,73,91
"chr17:77899044-77899343",120,24,68,78,32,67
"chr17:77907757-77908071",128,33,89,86,33,72
"chr17:77944406-77944907",242,93,254,232,159,156
"chr17:77948651-77948956",88,21,69,79,45,64
"chr17:77965318-77965867",252,108,236,225,153,160
"chr17:77979423-77980059",281,129,266,299,207,184
"chr17:77982084-77982673",257,127,268,274,181,185
"chr17:78004597-78004935",145,46,110,140,55,91
"chr17:78009846-78009965",22,6,17,24,6,19
"chr17:78056270-78056815",238,96,205,240,139,155
"chr17:78074877-78075483",296,130,273,284,175,199
"chr17:78085542-78085801",70,16,44,43,27,46
"chr17:78098090-78098559",194,83,174,190,116,110
"chr17:78120814-78120988",27,9,18,15,8,13
"chr17:78169774-78170253",174,65,165,170,98,111
"chr17:78177241-78177453",33,17,35,43,15,24
"chr17:78183983-78184130",24,10,22,22,5,12
"chr17:78193953-78194114",26,13,20,31,11,22
"chr17:78200097-78200223",33,5,26,29,8,23
"chr17:78226646-78227069",207,98,213,217,135,144
"chr17:78233945-78234351",63,20,58,51,16,30
"chr17:78258499-78258737",47,10,34,41,7,22
"chr17:78335377-78335570",62,26,62,73,33,45
"chr17:78338058-78338368",142,35,118,127,60,91
"chr17:78368496-78368630",155,7,151,28,12,141
"chr17:78381755-78381913",32,15,17,24,10,20
"chr17:78388254-78388460",49,5,31,24,7,19
"chr17:78400529-78401114",263,143,289,286,195,190
"chr17:78448381-78448750",107,40,100,88,55,71
"chr17:78549086-78549547",293,182,346,343,287,228
"chr17:78623795-78624240",238,112,244,232,138,163
"chr17:78729492-78729703",72,20,51,67,45,68
"chr17:78820067-78820332",100,28,83,78,44,61
"chr17:78835615-78836029",202,90,191,198,107,149
"chr17:78840045-78840348",153,66,143,171,97,97
"chr17:78868213-78868431",55,16,26,50,22,34
"chr17:78873217-78873493",104,30,88,85,49,62
"chr17:78923886-78924073",44,10,34,26,16,19
"chr17:78932701-78933010",133,45,102,101,47,73
"chr17:78944224-78944630",190,68,183,156,64,130
"chr17:78954935-78955634",284,105,296,279,170,167
"chr17:78962693-78963418",229,78,204,235,137,136
"chr17:78965453-78965804",71,22,50,63,24,28
"chr17:78970154-78970344",48,15,29,46,23,30
"chr17:78997389-78997985",262,121,249,259,151,172
"chr17:79008990-79009240",56,15,47,42,17,33
"chr17:79014645-79014968",133,52,104,96,56,82
"chr17:79031043-79031197",23,9,31,19,8,19
"chr17:79071020-79071745",257,107,239,261,135,175
"chr17:79075383-79076111",374,225,381,381,284,281
"chr17:79095149-79095383",44,12,52,32,16,33
"chr17:79103158-79103384",64,22,65,56,21,37
"chr17:79107561-79107751",49,14,47,32,8,25
"chr17:79116323-79116921",219,113,197,236,126,143
"chr17:79150509-79150761",76,19,23,60,39,37
"chr17:79163455-79163743",110,38,112,92,36,81
"chr17:79166539-79166705",47,5,36,12,8,24
"chr17:79174581-79175025",163,61,156,159,92,111
"chr17:79204167-79204737",199,58,201,187,92,141
"chr17:79215408-79215837",188,81,164,180,84,106
"chr17:79226926-79227525",221,104,192,245,145,152
"chr17:79228651-79229040",197,81,162,178,100,146
"chr17:79232268-79232418",26,7,25,28,7,18
"chr17:79263448-79263598",28,10,26,37,17,23
"chr17:79265428-79265853",147,73,138,133,70,106
"chr17:79269183-79269530",87,17,58,86,36,52
"chr17:79269877-79270186",138,51,96,126,76,99
"chr17:79276648-79276835",50,6,33,33,15,32
"chr17:79283013-79283667",278,74,226,166,81,172
"chr17:79296593-79296895",115,39,93,75,26,62
"chr17:79303941-79304520",178,56,138,140,55,108
"chr17:79319370-79319790",73,22,63,60,34,41
"chr17:79346299-79346636",138,48,130,147,63,109
"chr17:79353477-79353737",73,26,58,55,25,41
"chr17:79360433-79360717",45,7,30,36,13,13
"chr17:79371392-79371631",45,12,48,38,17,30
"chr17:79375794-79376028",60,13,51,44,21,42
"chr17:79407716-79408227",173,63,158,171,95,121
"chr17:79412708-79412950",58,14,48,42,20,30
"chr17:79447812-79447947",57,9,37,19,9,35
"chr17:79451193-79451850",335,140,318,316,180,206
"chr17:79478078-79478315",40,14,37,36,17,7
"chr17:79480778-79481013",32,9,27,31,11,23
"chr17:79486038-79486778",266,109,246,261,127,166
"chr17:79504558-79505055",189,102,211,197,126,135
"chr17:79520391-79520525",39,14,27,19,10,13
"chr17:79526080-79526456",144,42,123,127,53,84
"chr17:79533808-79534075",43,16,33,41,23,24
"chr17:79568496-79569018",198,83,170,236,135,151
"chr17:79642916-79643279",76,29,75,91,53,57
"chr17:79653501-79653639",32,12,22,21,11,18
"chr17:79660869-79661126",87,33,79,84,36,57
"chr17:79668953-79669106",40,7,34,33,18,25
"chr17:79674403-79674603",44,11,33,30,13,27
"chr17:79678286-79678594",79,23,63,71,22,59
"chr17:79679087-79679328",42,12,37,31,14,17
